,equity
2022-06-07,5247496.356216931
2022-06-08,5205671.657621682
2022-06-09,5169381.359566362
2022-06-10,5080154.407961962
2022-06-13,4948728.055025309
2022-06-14,4958100.343355309
2022-06-15,4916862.274703309
2022-06-16,4916862.274703309
2022-06-17,4916862.274703309
2022-06-20,4921273.356613309
2022-06-21,4967835.682678309
2022-06-22,4911973.041395059
2022-06-23,4936120.941687694
2022-06-24,4936120.941687694
2022-06-27,4907690.701079094
2022-06-28,4902694.98722384
2022-06-29,4935037.220575521
2022-06-30,5114849.98752032
2022-07-01,4905012.986576313
2022-07-04,4875649.806648813
2022-07-05,4875649.806648813
2022-07-06,4875649.806648813
2022-07-07,4875649.806648813
2022-07-08,4875649.806648813
2022-07-11,4872950.394227913
2022-07-12,4904317.648574913
2022-07-13,4983008.515854205
2022-07-14,4971043.892454205
2022-07-15,4896066.002418205
2022-07-18,4899703.134305455
2022-07-19,5053712.039245265
2022-07-20,5056252.527613865
2022-07-21,5092419.629154066
2022-07-22,5019403.520751665
2022-07-25,5057547.846441815
2022-07-26,5115544.364269415
2022-07-27,5200144.337988165
2022-07-28,5275968.693615056
2022-07-29,5265924.910625456
2022-08-01,5316866.657319806
2022-08-02,5323282.686618056
2022-08-03,5274746.143331106
2022-08-04,5180382.954856856
2022-08-05,5264453.203265398
2022-08-08,5222023.775861599
2022-08-09,5378397.400930499
2022-08-10,5360520.977344403
2022-08-11,5433756.285427703
2022-08-12,5461366.103206323
2022-08-16,5465178.641813674
2022-08-17,5520308.769852674
2022-08-18,5472300.718460172
2022-08-19,5404954.5073641725
2022-08-22,5372428.180125298
2022-08-23,5352487.141125298
2022-08-24,5365919.730522798
2022-08-25,5363232.513577798
2022-08-26,5270439.543876299
2022-08-29,5297037.654535948
2022-08-30,5287394.527014251
2022-08-31,5272438.74776425
2022-09-01,5228448.0577205
2022-09-02,5182842.2888555005
2022-09-05,5119448.916244751
2022-09-06,5122639.48248475
2022-09-07,5114264.246104751
2022-09-08,5022064.81584925
2022-09-13,4949868.564073026
2022-09-14,4977213.14192625
2022-09-15,5038381.88803135
2022-09-16,5079793.14844315
2022-09-19,4858814.313601238
2022-09-20,4880335.781228738
2022-09-21,4914403.468954838
2022-09-22,4941165.583261838
2022-09-23,4908849.135458438
2022-09-26,4853788.177864105
2022-09-27,4853788.177864105
2022-09-28,4853788.177864105
2022-09-29,4782832.343464105
2022-09-30,4801736.448436106
2022-10-04,4801736.448436106
2022-10-05,4801736.448436106
2022-10-06,4801736.448436106
2022-10-07,4801736.448436106
2022-10-11,4781590.563961105
2022-10-12,4790564.031511106
2022-10-13,4768130.362636106
2022-10-14,4805519.810761105
2022-10-17,4801033.076986106
2022-10-18,4801033.076986106
2022-10-19,4801033.076986106
2022-10-20,4801033.076986106
2022-10-21,4801033.076986106
2022-10-24,4733510.422266106
2022-10-25,4752175.234770106
2022-10-26,4528759.923225107
2022-10-27,4733193.012944606
2022-10-28,4709962.636878606
2022-10-31,4690063.474060506
2022-11-01,4834948.491574991
2022-11-02,4702239.46683099
2022-11-03,4820789.393504591
2022-11-04,4897428.017241491
2022-11-07,4999286.29140279
2022-11-08,5014836.62674904
2022-11-09,5014103.79356579
