,equity
2022-12-14,7948662.364165874
2022-12-15,7948662.364165874
2022-12-16,7948662.364165874
2022-12-19,8004734.976290874
2022-12-20,7947404.489165873
2022-12-21,7938530.726810873
2022-12-22,7988483.029505874
2022-12-23,7988483.029505874
2022-12-26,8065743.8445058735
2022-12-27,8116980.794573873
2022-12-28,8090060.391923874
2022-12-29,7990172.643913874
2023-01-02,7841721.080552399
2023-01-03,7823873.850647398
2023-01-04,7818788.885702399
2023-01-05,7723669.992252399
2023-01-06,7780250.696310998
2023-01-09,7780250.696310998
2023-01-10,7797699.105435998
2023-01-11,7797699.105435998
2023-01-12,7797699.105435998
2023-01-13,7797699.105435998
2023-01-16,7797699.105435998
2023-01-17,7797699.105435998
2023-01-18,7797699.105435998
2023-01-19,7797699.105435998
2023-01-20,7797699.105435998
2023-01-25,7797699.105435998
2023-01-26,7797699.105435998
2023-01-27,7797699.105435998
2023-01-30,7797699.105435998
2023-01-31,7797699.105435998
2023-02-01,7797699.105435998
2023-02-02,7797699.105435998
2023-02-03,7797699.105435998
2023-02-06,7797699.105435998
2023-02-07,7797699.105435998
2023-02-08,7797699.105435998
2023-02-09,7797699.105435998
2023-02-10,7797699.105435998
2023-02-13,7797699.105435998
2023-02-14,7797699.105435998
2023-02-15,7797699.105435998
2023-02-16,7766445.7676559985
2023-02-17,7774821.004035998
2023-02-20,7755677.606595998
2023-02-21,7791571.4767959975
2023-02-22,7791571.4767959975
2023-02-23,7791571.4767959975
2023-02-24,7791571.4767959975
2023-02-27,7791571.4767959975
2023-02-28,7791571.4767959975
2023-03-02,7791571.4767959975
2023-03-03,7791571.4767959975
2023-03-06,7791571.4767959975
2023-03-07,7791571.4767959975
2023-03-08,7791571.4767959975
2023-03-09,7742816.221873498
2023-03-10,7731333.92235431
2023-03-13,7731333.92235431
2023-03-14,7731333.92235431
2023-03-15,7731333.92235431
2023-03-16,7731333.92235431
2023-03-17,7775496.17926931
2023-03-20,7697592.66850181
2023-03-21,7793011.562019809
2023-03-22,7848071.422856997
2023-03-23,7848071.422856997
2023-03-24,7848071.422856997
2023-03-27,7848071.422856997
2023-03-28,7848071.422856997
2023-03-29,7848071.422856997
2023-03-30,7848071.422856997
2023-03-31,7848071.422856997
2023-04-03,7848071.422856997
2023-04-04,7848071.422856997
2023-04-05,7848071.422856997
2023-04-06,7848071.422856997
2023-04-07,7848071.422856997
2023-04-10,7793071.948294496
2023-04-11,7787239.194386996
2023-04-12,7787239.194386996
2023-04-13,7787239.194386996
2023-04-14,7740597.157041997
2023-04-17,7806621.63805541
2023-04-18,7806621.63805541
2023-04-19,7806621.63805541
2023-04-20,7806621.63805541
2023-04-21,7806621.63805541
2023-04-24,7806621.63805541
2023-04-25,7806621.63805541
2023-04-26,7806621.63805541
2023-04-27,7806621.63805541
2023-04-28,7806621.63805541
2023-05-02,7806621.63805541
2023-05-03,7806621.63805541
2023-05-04,7806621.63805541
2023-05-08,7806621.63805541
2023-05-09,7766002.27818041
2023-05-10,7793520.91200041
2023-05-11,7747427.200351911
2023-05-12,7747427.200351911
2023-05-15,7747427.200351911
2023-05-16,7747427.200351911
2023-05-17,7747427.200351911
2023-05-18,7747427.200351911
2023-05-19,7747427.200351911
2023-05-22,7747427.200351911
2023-05-23,7747427.200351911
2023-05-24,7747427.200351911
2023-05-25,7747427.200351911
2023-05-26,7747427.200351911
2023-05-30,7747427.200351911
2023-05-31,7747427.200351911
2023-06-01,7747427.200351911
2023-06-02,7747427.200351911
2023-06-05,7747427.200351911
2023-06-07,7747427.200351911
2023-06-08,7747427.200351911
2023-06-09,7747427.200351911
2023-06-12,7747427.200351911
2023-06-13,7747427.200351911
2023-06-14,7747427.200351911
2023-06-15,7747427.200351911
2023-06-16,7747427.200351911
2023-06-19,7747427.200351911
2023-06-20,7747427.200351911
2023-06-21,7747427.200351911
2023-06-22,7747427.200351911
2023-06-23,7747427.200351911
2023-06-26,7747427.200351911
2023-06-27,7716532.0556456605
2023-06-28,7688687.834511388
2023-06-29,7688687.834511388
2023-06-30,7660396.674296388
2023-07-03,7718026.277006389
2023-07-04,7707856.347116388
2023-07-05,7726501.218581389
2023-07-06,7726501.218581389
2023-07-07,7726501.218581389
2023-07-10,7688454.714072639
2023-07-11,7738556.574560139
2023-07-12,7781978.186982639
2023-07-13,7812373.315678389
2023-07-14,7812373.315678389
2023-07-17,7640104.390189389
2023-07-18,7770205.594079709
2023-07-19,7692740.889139396
2023-07-20,7692740.889139396
2023-07-21,7956060.710952196
2023-07-24,7923517.84174135
2023-07-25,7975809.52772617
2023-07-26,7942138.5848486945
2023-07-27,7942138.5848486945
2023-07-28,7942138.5848486945
2023-07-31,8082707.225028695
2023-08-01,8061258.643480295
2023-08-02,8065645.672060295
2023-08-03,8043710.529160295
2023-08-04,8043710.529160295
2023-08-07,8043710.529160295
2023-08-08,8043710.529160295
2023-08-09,8043710.529160295
2023-08-10,8043710.529160295
2023-08-11,8043710.529160295
2023-08-14,8043710.529160295
2023-08-16,7987800.792060295
2023-08-17,8040858.508072794
2023-08-18,7955251.627645794
2023-08-21,7939398.501640795
2023-08-22,7991185.379923794
2023-08-23,7982574.904073794
2023-08-24,7930126.980347944
2023-08-25,7930126.980347944
2023-08-28,7930126.980347944
2023-08-29,7930126.980347944
2023-08-30,7930126.980347944
2023-08-31,7930126.980347944
2023-09-01,7930126.980347944
2023-09-04,7930126.980347944
2023-09-05,7930126.980347944
2023-09-06,7930126.980347944
2023-09-07,7930126.980347944
2023-09-08,7868724.097582945
2023-09-11,7868608.439556744
2023-09-12,7868608.439556744
2023-09-13,7868608.439556744
2023-09-14,7868608.439556744
2023-09-15,7868608.439556744
2023-09-18,7868608.439556744
2023-09-19,7868608.439556744
2023-09-20,7868608.439556744
2023-09-21,7868608.439556744
2023-09-22,7868608.439556744
2023-09-25,7807035.161657744
2023-09-26,7851144.739925744
2023-09-27,7887535.141996844
2023-10-04,7723068.700398144
2023-10-05,7722381.83816527
2023-10-06,7698952.114392219
2023-10-10,7728301.33559242
2023-10-11,7792787.66456257
2023-10-12,7792787.66456257
2023-10-13,7792787.66456257
2023-10-16,7792787.66456257
2023-10-17,7795675.3051125705
2023-10-18,7798666.46096257
2023-10-19,7734880.06246132
2023-10-20,7734880.06246132
2023-10-23,7734880.06246132
2023-10-24,7710279.512085821
2023-10-25,7728555.474329321
2023-10-26,7707228.533118821
2023-10-27,7579804.947606971
2023-10-30,7608488.531940091
2023-10-31,7653546.186966307
2023-11-01,7653546.186966307
2023-11-02,7653546.186966307
2023-11-03,7653546.186966307
2023-11-06,7653546.186966307
2023-11-07,7651621.663701308
2023-11-08,7609844.232726308
2023-11-09,7543200.0340733705
2023-11-10,7450989.40959337
2023-11-13,7485487.407063371
2023-11-14,7485487.407063371
2023-11-15,7573903.258504871
2023-11-16,7568088.451532471
2023-11-17,7568088.451532471
2023-11-20,7568088.451532471
2023-11-21,7561127.408057472
2023-11-22,7625736.374417471
2023-11-23,7549761.382105672
2023-11-24,7591001.444861571
2023-11-27,7591001.444861571
2023-11-28,7591001.444861571
2023-11-29,7591001.444861571
2023-11-30,7591001.444861571
2023-12-01,7637824.347736571
