regime,strategy,CAGR,Sharpe,MDD,PF,N_trades,WinRate,Final
WEAK,"Momentum5(r=0.1,s=0.05,t=0.1,h=5)",-0.08295378334497239,-0.3845631516456483,-0.6395438082203634,0.8956605515690875,1320,0.38484848484848483,0.3915296456726357
WEAK,"Momentum5(r=0.1,s=0.05,t=0.1,h=7)",-0.055937160540991515,-0.21158666179218197,-0.491919351622887,0.9317024346889475,1224,0.38235294117647056,0.5361728049808463
WEAK,"Momentum5(r=0.1,s=0.05,t=0.15,h=3)",-0.0623707567509848,-0.2555072500665523,-0.5312210431093869,0.9326026034385967,1439,0.38290479499652535,0.49790631667178803
WEAK,"Momentum5(r=0.1,s=0.05,t=0.15,h=5)",-0.039732533813131354,-0.12924031667497385,-0.4213970926198972,0.9596117497546518,1212,0.3655115511551155,0.6446728602405327
WEAK,"Momentum5(r=0.1,s=0.05,t=0.15,h=7)",0.014617417315377246,0.17284763007011775,-0.3105356525858859,1.0444433588971118,1083,0.36472760849492153,1.1701531556274782
WEAK,"RSI2(t=5,s=0.03,tg=0.05,h=3)",-0.06574223634859178,-0.4287709648361019,-0.5225656918020087,0.8919747056966701,2092,0.44120458891013387,0.47885904263450996
WEAK,"RSI2(t=5,s=0.03,tg=0.05,h=5)",-0.08837603316893416,-0.6557143226209047,-0.6397495747790887,0.8429633946592376,1645,0.4066869300911854,0.3671780748345639
WEAK,"RSI2(t=5,s=0.03,tg=0.05,h=7)",-0.06255315225314739,-0.4543735432690327,-0.5140784225828081,0.8775218312757921,1462,0.40902872777017785,0.49685853266995744
WEAK,"RSI2(t=5,s=0.03,tg=0.07,h=3)",-0.0683673290054776,-0.4380617129809178,-0.5360864466549042,0.8903491483661501,1956,0.40950920245398775,0.46448915155158893
WEAK,"RSI2(t=5,s=0.03,tg=0.07,h=5)",-0.05436944403915833,-0.36374132183028496,-0.5022675559739074,0.9009830900049296,1466,0.3772169167803547,0.545892990058802
WEAK,"RSI2(t=5,s=0.03,tg=0.07,h=7)",-0.048732902590671534,-0.3172147805832618,-0.4466478682928484,0.9033131804675822,1281,0.366120218579235,0.582176765335874
